
 ARM-M0-Memcpy - Program started!
 CPU frequency: 125000000Hz
200	2652.5	2766.2	2713.8	2767.5	3177.5	3178.8	3177.5	3018.8	3180.0	3176.2	3016.2	3177.5	3178.8	3017.5	3176.2	3180.0
201	2708.8	2766.2	2767.5	2710.0	3230.0	3230.0	3076.2	3073.8	3232.5	3073.8	3072.5	3230.0	3076.2	3075.0	3228.8	3232.5
202	2707.5	2820.0	2710.0	2766.2	3282.5	3128.8	3132.5	3126.2	3130.0	3130.0	3125.0	3281.2	3132.5	3126.2	3280.0	3130.0
203	2762.5	2761.2	2766.2	2766.2	3180.0	3183.8	3183.8	3178.8	3186.2	3181.2	3176.2	3180.0	3185.0	3177.5	3177.5	3186.2
204	2705.0	2817.5	2766.2	2820.0	3236.2	3236.2	3235.0	3076.2	3238.8	3235.0	3073.8	3236.2	3236.2	3076.2	3233.8	3237.5
205	2760.0	2817.5	2820.0	2762.5	3288.8	3287.5	3135.0	3132.5	3290.0	3132.5	3130.0	3288.8	3133.8	3132.5	3286.2	3290.0
206	2760.0	2872.5	2761.2	2818.8	3340.0	3186.2	3190.0	3183.8	3187.5	3187.5	3182.5	3340.0	3190.0	3183.8	3338.8	3188.8
207	2813.8	2815.0	2818.8	2818.8	3237.5	3242.5	3242.5	3236.2	3243.8	3240.0	3233.8	3238.8	3242.5	3236.2	3235.0	3243.8
299	4010.0	4010.0	4015.0	4013.8	4572.5	4576.2	4576.2	4571.2	4578.8	4575.0	4568.8	4572.5	4576.2	4570.0	4570.0	4577.5
300	3952.5	4065.0	4015.0	4068.8	4627.5	4627.5	4628.8	4467.5	4630.0	4626.2	4466.2	4627.5	4627.5	4468.8	4626.2	4630.0
301	4008.8	4066.2	4067.5	4010.0	4680.0	4680.0	4526.2	4523.8	4682.5	4523.8	4522.5	4680.0	4525.0	4523.8	4677.5	4681.2
302	4008.8	4120.0	4010.0	4066.2	4732.5	4578.8	4582.5	4575.0	4580.0	4580.0	4573.8	4731.2	4582.5	4576.2	4730.0	4580.0
303	4062.5	4061.2	4066.2	4066.2	4631.2	4633.8	4633.8	4628.8	4636.2	4632.5	4626.2	4630.0	4633.8	4628.8	4628.8	4636.2
304	4005.0	4118.8	4066.2	4120.0	4686.2	4686.2	4686.2	4525.0	4687.5	4683.8	4523.8	4686.2	4686.2	4526.2	4683.8	4688.8
305	4060.0	4117.5	4120.0	4063.8	4738.8	4737.5	4583.8	4581.2	4740.0	4582.5	4580.0	4737.5	4583.8	4581.2	4736.2	4740.0
306	4060.0	4172.5	4061.2	4118.8	4790.0	4636.2	4641.2	4633.8	4638.8	4637.5	4632.5	4790.0	4640.0	4635.0	4787.5	4637.5
307	4115.0	4116.2	4118.8	4118.8	4687.5	4691.2	4691.2	4686.2	4693.8	4690.0	4683.8	4687.5	4691.2	4686.2	4686.2	4695.0
399	5310.0	5311.2	5315.0	5313.8	6022.5	6026.2	6026.2	6021.2	6028.8	6025.0	6017.5	6021.2	6026.2	6020.0	6021.2	6027.5
400	5252.5	5366.2	5313.8	5367.5	6077.5	6077.5	6078.8	5917.5	6080.0	6076.2	5916.2	6077.5	6078.8	5917.5	6075.0	6080.0
401	5307.5	5366.2	5367.5	5312.5	6130.0	6130.0	5976.2	5975.0	6132.5	5973.8	5972.5	6130.0	5976.2	5973.8	6127.5	6131.2
402	5307.5	5420.0	5310.0	5366.2	6182.5	6028.8	6031.2	6026.2	6030.0	6030.0	6023.8	6182.5	6032.5	6026.2	6180.0	6030.0
403	5362.5	5365.0	5365.0	5366.2	6080.0	6083.8	6085.0	6077.5	6086.2	6082.5	6076.2	6080.0	6083.8	6077.5	6077.5	6086.2
404	5303.8	5417.5	5366.2	5420.0	6136.2	6136.2	6136.2	5976.2	6137.5	6135.0	5973.8	6136.2	6136.2	5976.2	6133.8	6138.8
405	5360.0	5417.5	5420.0	5362.5	6188.8	6187.5	6035.0	6032.5	6190.0	6032.5	6030.0	6187.5	6035.0	6032.5	6186.2	6190.0
406	5360.0	5472.5	5362.5	5418.8	6240.0	6086.2	6090.0	6083.8	6088.8	6087.5	6082.5	6240.0	6090.0	6085.0	6237.5	6088.8
407	5415.0	5415.0	5418.8	5418.8	6137.5	6141.2	6141.2	6136.2	6145.0	6140.0	6133.8	6138.8	6141.2	6136.2	6136.2	6145.0
499	6610.0	6612.5	6615.0	6615.0	7472.5	7476.2	7476.2	7470.0	7478.8	7473.8	7467.5	7472.5	7475.0	7470.0	7470.0	7478.8
500	6552.5	6666.2	6615.0	6668.8	7527.5	7527.5	7528.8	7367.5	7530.0	7526.2	7366.2	7527.5	7528.8	7367.5	7525.0	7530.0
501	6607.5	6666.2	6667.5	6610.0	7580.0	7580.0	7426.2	7423.8	7582.5	7423.8	7422.5	7580.0	7426.2	7423.8	7577.5	7581.2
502	6608.8	6720.0	6610.0	6666.2	7632.5	7478.8	7481.2	7476.2	7480.0	7480.0	7473.8	7632.5	7482.5	7476.2	7630.0	7481.2
503	6661.2	6662.5	6666.2	6666.2	7530.0	7533.8	7533.8	7527.5	7536.2	7532.5	7526.2	7530.0	7533.8	7527.5	7527.5	7536.2
504	6603.8	6718.8	6666.2	6720.0	7586.2	7586.2	7586.2	7425.0	7587.5	7583.8	7423.8	7586.2	7586.2	7425.0	7583.8	7587.5
505	6660.0	6717.5	6720.0	6662.5	7638.8	7638.8	7483.8	7482.5	7640.0	7482.5	7480.0	7637.5	7485.0	7482.5	7636.2	7640.0
506	6660.0	6772.5	6662.5	6717.5	7690.0	7536.2	7540.0	7533.8	7538.8	7537.5	7532.5	7690.0	7540.0	7533.8	7688.8	7537.5
507	6713.8	6713.8	6718.8	6718.8	7587.5	7591.2	7591.2	7586.2	7593.8	7590.0	7583.8	7587.5	7591.2	7586.2	7586.2	7593.8
508	6656.2	6770.0	6717.5	6772.5	7643.8	7643.8	7643.8	7483.8	7646.2	7642.5	7482.5	7645.0	7643.8	7485.0	7641.2	7646.2
509	6712.5	6770.0	6772.5	6713.8	7696.2	7696.2	7542.5	7540.0	7698.8	7540.0	7538.8	7696.2	7541.2	7540.0	7693.8	7698.8
510	6711.2	6823.8	6713.8	6770.0	7748.8	7593.8	7597.5	7592.5	7595.0	7596.2	7590.0	7748.8	7597.5	7591.2	7745.0	7596.2
511	6766.2	6766.2	6770.0	6771.2	7646.2	7651.2	7650.0	7645.0	7652.5	7647.5	7641.2	7646.2	7650.0	7645.0	7643.8	7652.5
512	6708.8	6822.5	6770.0	6823.8	7702.5	7702.5	7702.5	7542.5	7703.8	7700.0	7541.2	7702.5	7702.5	7542.5	7700.0	7705.0

memcpy_armv6m_test_miwo_1_mssp_2_opxip_1_opsz_0_msup_1
 FLASH - NO CACHE
Size	 0-0	 1-1	 2-2	 3-3	 0-1	 0-2	 0-3	 1-0	 1-2	 1-3	 2-0	 2-1	 2-3	 3-0	 3-1	 3-2
0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	36.2	35.0	35.0	35.0	35.0	35.0
1	88.8	88.8	88.8	88.8	88.8	88.8	88.8	88.8	87.5	87.5	87.5	87.5	88.8	88.8	88.8	88.8
2	140.0	140.0	140.0	140.0	140.0	140.0	141.2	141.2	141.2	140.0	140.0	140.0	140.0	140.0	140.0	140.0
3	192.5	191.2	191.2	191.2	192.5	192.5	192.5	192.5	192.5	191.2	191.2	191.2	191.2	191.2	192.5	192.5
4	243.8	245.0	245.0	243.8	243.8	245.0	245.0	245.0	245.0	243.8	245.0	243.8	243.8	243.8	243.8	243.8
5	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	295.0	296.2	296.2	296.2	296.2
6	348.8	348.8	348.8	348.8	347.5	348.8	348.8	348.8	348.8	348.8	348.8	348.8	348.8	347.5	347.5	347.5
7	400.0	400.0	400.0	400.0	401.2	401.2	400.0	400.0	400.0	400.0	400.0	401.2	400.0	400.0	400.0	400.0
8	156.2	272.5	220.0	275.0	190.0	190.0	190.0	246.2	246.2	246.2	293.8	293.8	293.8	343.8	343.8	343.8
9	212.5	271.2	273.8	216.2	242.5	241.2	241.2	297.5	297.5	297.5	345.0	346.2	346.2	255.0	255.0	255.0
10	212.5	326.2	216.2	271.2	295.0	293.8	293.8	350.0	350.0	350.0	256.2	256.2	256.2	306.2	306.2	306.2
11	266.2	268.8	272.5	272.5	346.2	346.2	346.2	260.0	260.0	260.0	308.8	307.5	308.8	357.5	358.8	358.8
12	207.5	325.0	272.5	326.2	256.2	256.2	256.2	311.2	311.2	312.5	361.2	361.2	360.0	410.0	410.0	410.0
13	263.8	323.8	326.2	267.5	308.8	307.5	307.5	363.8	363.8	365.0	412.5	412.5	412.5	320.0	320.0	320.0
14	265.0	378.8	267.5	323.8	360.0	360.0	360.0	416.2	416.2	416.2	321.2	322.5	322.5	371.2	372.5	371.2
15	317.5	320.0	325.0	325.0	412.5	412.5	412.5	325.0	326.2	326.2	375.0	373.8	375.0	423.8	423.8	425.0
16	260.0	376.2	323.8	377.5	322.5	322.5	321.2	377.5	378.8	378.8	426.2	426.2	426.2	476.2	475.0	476.2
17	316.2	376.2	378.8	320.0	373.8	373.8	375.0	430.0	430.0	430.0	478.8	478.8	478.8	386.2	386.2	386.2
18	316.2	430.0	318.8	373.8	426.2	425.0	426.2	482.5	482.5	481.2	388.8	388.8	388.8	438.8	438.8	437.5
19	370.0	372.5	373.8	375.0	477.5	478.8	478.8	392.5	391.2	392.5	440.0	440.0	440.0	490.0	490.0	490.0
20	312.5	426.2	375.0	428.8	387.5	387.5	388.8	445.0	443.8	445.0	491.2	492.5	492.5	541.2	542.5	542.5
21	368.8	426.2	428.8	371.2	440.0	440.0	440.0	496.2	496.2	496.2	543.8	543.8	543.8	452.5	452.5	452.5
22	367.5	480.0	371.2	426.2	492.5	491.2	492.5	547.5	548.8	548.8	455.0	453.8	453.8	505.0	503.8	505.0
23	422.5	422.5	426.2	425.0	543.8	543.8	545.0	457.5	458.8	458.8	506.2	506.2	506.2	556.2	556.2	555.0
24	363.8	478.8	426.2	480.0	453.8	455.0	453.8	511.2	510.0	510.0	557.5	558.8	558.8	608.8	608.8	608.8
25	420.0	477.5	480.0	422.5	506.2	506.2	506.2	562.5	561.2	562.5	610.0	610.0	611.2	517.5	518.8	518.8
26	420.0	532.5	422.5	477.5	558.8	558.8	558.8	615.0	613.8	615.0	520.0	520.0	520.0	570.0	570.0	570.0
27	473.8	473.8	478.8	477.5	610.0	611.2	610.0	523.8	523.8	525.0	572.5	571.2	572.5	622.5	621.2	622.5
28	416.2	530.0	477.5	532.5	520.0	520.0	520.0	576.2	576.2	576.2	625.0	623.8	625.0	673.8	673.8	675.0
29	472.5	530.0	532.5	473.8	572.5	571.2	572.5	628.8	628.8	628.8	676.2	676.2	676.2	583.8	583.8	583.8
30	472.5	585.0	475.0	530.0	623.8	625.0	623.8	680.0	680.0	680.0	586.2	586.2	586.2	636.2	636.2	636.2
31	526.2	526.2	530.0	530.0	676.2	676.2	676.2	590.0	591.2	590.0	637.5	638.8	638.8	688.8	688.8	688.8
32	468.8	581.2	530.0	583.8	586.2	586.2	585.0	641.2	642.5	642.5	690.0	690.0	690.0	740.0	740.0	741.2
33	523.8	582.5	585.0	528.8	637.5	638.8	638.8	693.8	693.8	693.8	742.5	742.5	741.2	650.0	650.0	650.0
34	523.8	636.2	525.0	582.5	690.0	690.0	690.0	746.2	746.2	746.2	652.5	652.5	651.2	702.5	702.5	702.5
35	578.8	580.0	581.2	582.5	742.5	742.5	742.5	656.2	656.2	656.2	703.8	705.0	703.8	753.8	755.0	753.8
36	520.0	633.8	582.5	636.2	652.5	652.5	651.2	708.8	708.8	708.8	756.2	756.2	756.2	806.2	806.2	806.2
37	576.2	633.8	636.2	578.8	703.8	705.0	703.8	760.0	760.0	760.0	808.8	808.8	808.8	716.2	716.2	716.2
38	576.2	687.5	577.5	633.8	756.2	756.2	756.2	811.2	812.5	812.5	717.5	717.5	718.8	768.8	768.8	768.8
39	630.0	631.2	633.8	635.0	808.8	808.8	808.8	722.5	721.2	722.5	770.0	770.0	771.2	820.0	820.0	820.0
40	572.5	686.2	633.8	687.5	717.5	718.8	717.5	775.0	773.8	773.8	822.5	822.5	821.2	872.5	872.5	871.2
41	627.5	686.2	688.8	630.0	770.0	770.0	770.0	825.0	826.2	826.2	875.0	873.8	873.8	782.5	782.5	781.2
42	628.8	740.0	630.0	686.2	821.2	822.5	822.5	877.5	878.8	877.5	785.0	783.8	783.8	835.0	833.8	835.0
43	682.5	682.5	686.2	685.0	873.8	873.8	875.0	787.5	788.8	788.8	836.2	836.2	836.2	886.2	886.2	886.2
44	623.8	738.8	686.2	740.0	783.8	783.8	785.0	840.0	840.0	840.0	888.8	888.8	888.8	938.8	938.8	938.8
45	680.0	737.5	740.0	682.5	836.2	836.2	836.2	892.5	891.2	892.5	940.0	940.0	941.2	847.5	847.5	848.8
46	680.0	792.5	682.5	738.8	887.5	887.5	888.8	945.0	943.8	945.0	850.0	850.0	850.0	901.2	900.0	900.0
47	735.0	733.8	738.8	737.5	940.0	940.0	940.0	853.8	853.8	853.8	901.2	902.5	902.5	951.2	952.5	952.5
48	676.2	790.0	737.5	792.5	851.2	851.2	850.0	906.2	906.2	906.2	953.8	955.0	953.8	1003.8	1003.8	1003.8
49	732.5	790.0	792.5	736.2	902.5	902.5	902.5	958.8	958.8	958.8	1006.2	1006.2	1006.2	913.8	915.0	913.8
50	732.5	843.8	735.0	791.2	953.8	953.8	955.0	1010.0	1010.0	1010.0	916.2	916.2	916.2	966.2	966.2	965.0
51	786.2	787.5	790.0	790.0	1006.2	1006.2	1006.2	920.0	921.2	920.0	967.5	968.8	968.8	1018.8	1018.8	1017.5
52	727.5	841.2	790.0	843.8	916.2	916.2	916.2	972.5	972.5	971.2	1021.2	1020.0	1020.0	1070.0	1070.0	1071.2
53	785.0	842.5	845.0	786.2	967.5	967.5	968.8	1025.0	1023.8	1023.8	1072.5	1072.5	1072.5	980.0	980.0	980.0
54	783.8	896.2	786.2	842.5	1020.0	1020.0	1020.0	1076.2	1076.2	1076.2	982.5	982.5	982.5	1031.2	1031.2	1031.2
55	837.5	838.8	842.5	842.5	1072.5	1072.5	1072.5	986.2	986.2	986.2	1033.8	1033.8	1033.8	1083.8	1083.8	1083.8
56	780.0	893.8	842.5	896.2	982.5	982.5	981.2	1038.8	1037.5	1038.8	1086.2	1086.2	1086.2	1136.2	1136.2	1136.2
57	836.2	893.8	896.2	837.5	1033.8	1033.8	1033.8	1090.0	1090.0	1090.0	1138.8	1138.8	1137.5	1046.2	1046.2	1046.2
58	836.2	947.5	837.5	893.8	1086.2	1086.2	1086.2	1142.5	1142.5	1142.5	1048.8	1048.8	1047.5	1098.8	1097.5	1098.8
59	890.0	890.0	895.0	895.0	1092.5	1096.2	1096.2	1090.0	1097.5	1095.0	1088.8	1092.5	1096.2	1090.0	1090.0	1098.8
60	832.5	946.2	895.0	948.8	1147.5	1148.8	1148.8	987.5	1150.0	1146.2	986.2	1147.5	1147.5	988.8	1146.2	1151.2
61	888.8	946.2	948.8	890.0	1200.0	1201.2	1046.2	1043.8	1202.5	1043.8	1042.5	1200.0	1046.2	1043.8	1197.5	1201.2
62	887.5	1001.2	890.0	946.2	1252.5	1098.8	1102.5	1096.2	1100.0	1100.0	1095.0	1252.5	1102.5	1096.2	1250.0	1100.0
63	942.5	941.2	946.2	946.2	1150.0	1153.8	1153.8	1148.8	1156.2	1151.2	1146.2	1150.0	1155.0	1147.5	1147.5	1156.2
64	883.8	997.5	946.2	1000.0	1206.2	1206.2	1206.2	1046.2	1207.5	1203.8	1043.8	1206.2	1206.2	1046.2	1205.0	1208.8
65	940.0	998.8	1000.0	943.8	1257.5	1257.5	1105.0	1102.5	1260.0	1102.5	1100.0	1257.5	1105.0	1102.5	1256.2	1260.0
66	940.0	1052.5	941.2	997.5	1311.2	1156.2	1160.0	1155.0	1158.8	1158.8	1151.2	1310.0	1160.0	1153.8	1307.5	1158.8
67	993.8	996.2	997.5	997.5	1208.8	1211.2	1212.5	1206.2	1213.8	1210.0	1205.0	1207.5	1211.2	1206.2	1206.2	1213.8
68	936.2	1050.0	998.8	1051.2	1263.8	1263.8	1263.8	1105.0	1266.2	1262.5	1102.5	1263.8	1263.8	1103.8	1262.5	1266.2
69	991.2	1050.0	1052.5	995.0	1316.2	1316.2	1162.5	1160.0	1317.5	1160.0	1157.5	1316.2	1161.2	1160.0	1313.8	1318.8
70	992.5	1105.0	993.8	1050.0	1367.5	1215.0	1217.5	1211.2	1216.2	1216.2	1210.0	1368.8	1217.5	1212.5	1366.2	1216.2
71	1046.2	1045.0	1050.0	1050.0	1266.2	1270.0	1270.0	1263.8	1272.5	1268.8	1262.5	1266.2	1271.2	1263.8	1263.8	1272.5
72	987.5	1102.5	1050.0	1105.0	1322.5	1322.5	1322.5	1161.2	1323.8	1320.0	1160.0	1321.2	1321.2	1161.2	1320.0	1323.8
73	1043.8	1102.5	1103.8	1046.2	1373.8	1373.8	1220.0	1218.8	1376.2	1217.5	1215.0	1373.8	1220.0	1218.8	1371.2	1376.2
74	1043.8	1156.2	1046.2	1101.2	1426.2	1272.5	1276.2	1270.0	1273.8	1273.8	1267.5	1425.0	1276.2	1270.0	1425.0	1273.8
75	1098.8	1098.8	1102.5	1102.5	1323.8	1327.5	1328.8	1322.5	1330.0	1326.2	1320.0	1325.0	1327.5	1321.2	1322.5	1330.0
76	1040.0	1153.8	1102.5	1156.2	1380.0	1381.2	1380.0	1220.0	1381.2	1377.5	1218.8	1380.0	1380.0	1220.0	1377.5	1382.5
77	1096.2	1153.8	1156.2	1097.5	1432.5	1431.2	1277.5	1276.2	1433.8	1276.2	1273.8	1432.5	1277.5	1276.2	1430.0	1435.0
78	1096.2	1208.8	1098.8	1153.8	1485.0	1330.0	1335.0	1327.5	1331.2	1331.2	1325.0	1483.8	1333.8	1327.5	1481.2	1332.5
79	1150.0	1150.0	1153.8	1155.0	1382.5	1386.2	1386.2	1381.2	1387.5	1383.8	1377.5	1382.5	1386.2	1380.0	1380.0	1388.8
80	1091.2	1206.2	1153.8	1207.5	1437.5	1438.8	1438.8	1277.5	1441.2	1436.2	1276.2	1438.8	1438.8	1277.5	1436.2	1441.2
81	1148.8	1206.2	1207.5	1152.5	1490.0	1490.0	1336.2	1333.8	1492.5	1333.8	1332.5	1490.0	1336.2	1333.8	1487.5	1492.5
82	1148.8	1260.0	1150.0	1206.2	1542.5	1388.8	1392.5	1386.2	1390.0	1390.0	1385.0	1542.5	1392.5	1386.2	1540.0	1390.0
83	1202.5	1205.0	1206.2	1206.2	1440.0	1443.8	1443.8	1438.8	1446.2	1441.2	1435.0	1440.0	1443.8	1438.8	1438.8	1445.0
99	1410.0	1412.5	1413.8	1413.8	1672.5	1676.2	1676.2	1670.0	1678.8	1675.0	1667.5	1672.5	1676.2	1670.0	1670.0	1678.8
100	1352.5	1466.2	1413.8	1468.8	1727.5	1728.8	1727.5	1568.8	1730.0	1726.2	1566.2	1728.8	1727.5	1568.8	1726.2	1730.0
101	1407.5	1466.2	1467.5	1410.0	1780.0	1780.0	1626.2	1625.0	1782.5	1623.8	1622.5	1780.0	1626.2	1625.0	1778.8	1782.5
102	1407.5	1520.0	1410.0	1466.2	1832.5	1678.8	1682.5	1676.2	1681.2	1680.0	1675.0	1831.2	1681.2	1676.2	1830.0	1680.0
103	1462.5	1462.5	1466.2	1466.2	1730.0	1735.0	1733.8	1727.5	1735.0	1731.2	1726.2	1730.0	1735.0	1727.5	1728.8	1736.2
104	1405.0	1517.5	1466.2	1521.2	1786.2	1786.2	1786.2	1625.0	1787.5	1785.0	1623.8	1786.2	1786.2	1626.2	1783.8	1787.5
105	1460.0	1517.5	1520.0	1462.5	1837.5	1837.5	1685.0	1682.5	1840.0	1682.5	1680.0	1838.8	1683.8	1681.2	1836.2	1840.0
106	1460.0	1571.2	1462.5	1517.5	1891.2	1736.2	1740.0	1735.0	1737.5	1737.5	1732.5	1890.0	1740.0	1733.8	1887.5	1737.5
107	1513.8	1513.8	1518.8	1518.8	1787.5	1792.5	1792.5	1786.2	1793.8	1790.0	1783.8	1787.5	1792.5	1786.2	1786.2	1795.0
199	2710.0	2710.0	2713.8	2713.8	3122.5	3126.2	3126.2	3120.0	3127.5	3125.0	3118.8	3122.5	3126.2	3120.0	3120.0	3128.8
200	2651.2	2766.2	2713.8	2767.5	3177.5	3178.8	3177.5	3018.8	3180.0	3176.2	3016.2	3178.8	3177.5	3017.5	3176.2	3181.2
201	2707.5	2766.2	2767.5	2710.0	3230.0	3230.0	3076.2	3075.0	3232.5	3073.8	3072.5	3230.0	3076.2	3073.8	3227.5	3232.5
202	2707.5	2820.0	2710.0	2766.2	3282.5	3128.8	3131.2	3126.2	3130.0	3130.0	3123.8	3281.2	3132.5	3126.2	3280.0	3130.0
203	2762.5	2762.5	2766.2	2765.0	3180.0	3185.0	3183.8	3177.5	3186.2	3182.5	3176.2	3180.0	3185.0	3178.8	3178.8	3185.0
204	2703.8	2817.5	2766.2	2820.0	3236.2	3236.2	3236.2	3076.2	3238.8	3233.8	3073.8	3236.2	3236.2	3076.2	3233.8	3237.5
205	2760.0	2817.5	2820.0	2761.2	3288.8	3288.8	3133.8	3131.2	3290.0	3132.5	3130.0	3288.8	3133.8	3132.5	3286.2	3290.0
206	2760.0	2871.2	2762.5	2817.5	3340.0	3186.2	3190.0	3185.0	3188.8	3188.8	3181.2	3340.0	3190.0	3183.8	3337.5	3188.8
207	2813.8	2815.0	2818.8	2818.8	3237.5	3241.2	3241.2	3236.2	3243.8	3240.0	3235.0	3237.5	3241.2	3236.2	3236.2	3243.8
299	4010.0	4010.0	4013.8	4015.0	4572.5	4576.2	4575.0	4570.0	4578.8	4573.8	4567.5	4571.2	4576.2	4570.0	4571.2	4577.5
300	3952.5	4065.0	4015.0	4068.8	4627.5	4627.5	4627.5	4468.8	4630.0	4626.2	4465.0	4627.5	4627.5	4468.8	4626.2	4630.0
301	4008.8	4066.2	4067.5	4010.0	4680.0	4680.0	4526.2	4523.8	4682.5	4523.8	4522.5	4680.0	4526.2	4523.8	4677.5	4681.2
302	4007.5	4120.0	4010.0	4066.2	4732.5	4578.8	4581.2	4576.2	4580.0	4581.2	4573.8	4732.5	4582.5	4576.2	4731.2	4580.0
303	4062.5	4062.5	4066.2	4066.2	4630.0	4633.8	4633.8	4628.8	4636.2	4632.5	4626.2	4630.0	4633.8	4628.8	4628.8	4636.2
304	4003.8	4118.8	4066.2	4120.0	4686.2	4686.2	4686.2	4526.2	4688.8	4685.0	4523.8	4686.2	4686.2	4526.2	4683.8	4688.8
305	4060.0	4118.8	4121.2	4065.0	4738.8	4737.5	4585.0	4582.5	4740.0	4582.5	4580.0	4737.5	4583.8	4582.5	4736.2	4740.0
306	4060.0	4171.2	4062.5	4117.5	4790.0	4636.2	4640.0	4633.8	4638.8	4638.8	4632.5	4790.0	4640.0	4633.8	4787.5	4637.5
307	4115.0	4115.0	4118.8	4118.8	4687.5	4691.2	4691.2	4686.2	4695.0	4690.0	4685.0	4687.5	4691.2	4686.2	4686.2	4695.0
399	5310.0	5310.0	5315.0	5313.8	6022.5	6026.2	6026.2	6021.2	6028.8	6025.0	6017.5	6021.2	6026.2	6020.0	6021.2	6027.5
400	5252.5	5366.2	5315.0	5368.8	6077.5	6077.5	6078.8	5917.5	6080.0	6076.2	5916.2	6077.5	6078.8	5917.5	6075.0	6080.0
401	5307.5	5366.2	5367.5	5312.5	6130.0	6130.0	5976.2	5975.0	6132.5	5973.8	5972.5	6130.0	5976.2	5973.8	6127.5	6131.2
402	5307.5	5420.0	5310.0	5366.2	6181.2	6027.5	6032.5	6026.2	6030.0	6030.0	6025.0	6182.5	6032.5	6026.2	6180.0	6030.0
403	5362.5	5363.8	5366.2	5366.2	6080.0	6083.8	6085.0	6077.5	6086.2	6082.5	6076.2	6080.0	6083.8	6077.5	6077.5	6086.2
404	5303.8	5417.5	5366.2	5420.0	6136.2	6136.2	6136.2	5976.2	6137.5	6135.0	5973.8	6136.2	6136.2	5976.2	6133.8	6138.8
405	5360.0	5418.8	5420.0	5362.5	6187.5	6188.8	6033.8	6031.2	6190.0	6032.5	6030.0	6187.5	6035.0	6032.5	6186.2	6190.0
406	5360.0	5471.2	5362.5	5417.5	6240.0	6086.2	6091.2	6083.8	6088.8	6088.8	6082.5	6240.0	6090.0	6083.8	6237.5	6088.8
407	5413.8	5415.0	5418.8	5418.8	6137.5	6141.2	6141.2	6136.2	6143.8	6140.0	6133.8	6137.5	6141.2	6136.2	6136.2	6145.0
499	6610.0	6612.5	6613.8	6615.0	7472.5	7476.2	7476.2	7470.0	7478.8	7473.8	7467.5	7472.5	7475.0	7470.0	7470.0	7478.8
500	6552.5	6666.2	6615.0	6667.5	7527.5	7528.8	7527.5	7368.8	7530.0	7526.2	7365.0	7527.5	7527.5	7368.8	7526.2	7530.0
501	6608.8	6666.2	6668.8	6610.0	7580.0	7580.0	7426.2	7423.8	7582.5	7423.8	7422.5	7580.0	7426.2	7423.8	7577.5	7581.2
502	6608.8	6720.0	6610.0	6666.2	7632.5	7478.8	7481.2	7476.2	7480.0	7480.0	7473.8	7632.5	7482.5	7476.2	7630.0	7480.0
503	6662.5	6662.5	6666.2	6666.2	7530.0	7533.8	7533.8	7527.5	7536.2	7532.5	7526.2	7530.0	7533.8	7527.5	7527.5	7536.2
504	6605.0	6718.8	6666.2	6720.0	7586.2	7586.2	7586.2	7426.2	7587.5	7583.8	7423.8	7586.2	7586.2	7426.2	7583.8	7587.5
505	6660.0	6717.5	6720.0	6662.5	7638.8	7637.5	7485.0	7482.5	7640.0	7482.5	7480.0	7637.5	7485.0	7482.5	7636.2	7640.0
506	6660.0	6772.5	6662.5	6718.8	7690.0	7536.2	7540.0	7533.8	7538.8	7538.8	7532.5	7690.0	7540.0	7533.8	7687.5	7538.8
507	6713.8	6715.0	6718.8	6718.8	7587.5	7591.2	7591.2	7586.2	7595.0	7590.0	7583.8	7588.8	7591.2	7586.2	7586.2	7595.0
508	6656.2	6770.0	6717.5	6772.5	7645.0	7643.8	7643.8	7483.8	7646.2	7641.2	7481.2	7643.8	7643.8	7483.8	7642.5	7646.2
509	6712.5	6770.0	6772.5	6715.0	7696.2	7696.2	7541.2	7540.0	7698.8	7540.0	7537.5	7696.2	7542.5	7540.0	7695.0	7697.5
510	6711.2	6825.0	6715.0	6771.2	7748.8	7593.8	7597.5	7592.5	7596.2	7596.2	7590.0	7748.8	7597.5	7591.2	7746.2	7596.2
511	6765.0	6766.2	6770.0	6770.0	7646.2	7650.0	7650.0	7643.8	7651.2	7647.5	7641.2	7646.2	7650.0	7645.0	7643.8	7652.5
512	6707.5	6822.5	6770.0	6823.8	7702.5	7702.5	7702.5	7542.5	7703.8	7700.0	7541.2	7702.5	7702.5	7542.5	7700.0	7705.0

memcpy_armv6m_test_miwo_1_mssp_2_opxip_1_opsz_1_msup_0
 FLASH - NO CACHE
Size	 0-0	 1-1	 2-2	 3-3	 0-1	 0-2	 0-3	 1-0	 1-2	 1-3	 2-0	 2-1	 2-3	 3-0	 3-1	 3-2
0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	36.2	36.2	35.0	35.0	35.0	35.0
1	88.8	88.8	88.8	88.8	88.8	88.8	88.8	88.8	87.5	87.5	87.5	87.5	88.8	88.8	88.8	88.8
2	140.0	140.0	140.0	140.0	140.0	141.2	141.2	141.2	141.2	140.0	140.0	140.0	140.0	140.0	140.0	140.0
3	192.5	191.2	191.2	191.2	192.5	192.5	192.5	192.5	192.5	191.2	191.2	191.2	191.2	191.2	192.5	192.5
